page_001_01.jpg,PHẦN THỨ NHẤẦT
page_001_02.jpg,ĐỨA BÉ MẤT TÍCH
page_001_03.jpg,Năm ấy tôi mười hai tuôi. Tôi ở thi trấn Rêu với
page_001_04.jpg,"mẹ lôi. Thị trấn này gồm xvài ba dấy phố cũ, toàn"
page_001_05.jpg,"những ngôi nhà lợp ngói tao hiên rộng, cột gỗ đen bóng,"
page_001_06.jpg,"cảnh cửa chạm cầu kỳ, vườn bao quanh trông nhiềs"
page_001_07.jpg,thứ cây ăn qua và những bức tường phân cách thấp lễ
page_001_08.jpg,"tả, rêu loang từng đám. Bền kia, đường xe lữa, cóỏ"
page_001_09.jpg,"thêôm một dây phÕ mới, gÓm những ngôi nhà cất trên"
page_001_10.jpg,rẻo đất hoang và nên gạch vỡ tiêu thồ kháng chiến
page_001_11.jpg,"chống Pháp. Nhà ở đây thường hai tăng, lớn nhỏ l"
page_001_12.jpg,"nhô, bao lơn cỏ song sắt hoa đữ hi"
page_001_13.jpg,"phần lớn là thương phân, Cửa hàng của họ bản đủ thứ"
page_001_14.jpg,"vải sồi, mắm muối, gạao bột, tập hóa kháo,.. Sát đường"
page_001_15.jpg,"ray, ở giữa khu phố cũ và đãy phố mới, có một khoăng"
page_001_16.jpg,đất trống. Chợ họp ở đó. Trước cửa chợ trồng cây cột
page_001_17.jpg,"gỗ treo một dãi lạa hồng. Hàng năm, trước ngày Tết"
page_001_18.jpg,"ổng Tảo, người coi chợ gỡ mảnh lụa đã Đợt máu vì"
page_001_19.jpg,"muưa qua giỏ lại, thay vào đó một dải lụa mới tĩnh khôi"
page_001_20.jpg,màu hồng thắm. Dân cư trong thị trấn nhìn về phia
page_001_21.jpg,"chợ, lòng hoan hỉ vì thấy dấu hiệu phÖồn vxinh: của"
page_001_22.jpg,
page_002_01.jpg,"Ga xe lửa ở ngay gần chợ, Ngày ngày, những chu yến"
page_002_02.jpg,tàu xuôi ngược lướt qua đắm dân ồn ào mnua bán.
page_002_03.jpg,Người trên t'àu thò cỗ ra cửa nhìn xuống chợ. Và dân
page_002_04.jpg,trong chợ nghếch mắt nhìn con răắn kỷỳ dị bằng sắt
page_002_05.jpg,"trườn đi trên đường ray, vửa đí vừa thở phì phò, tuôn"
page_002_06.jpg,"về phía sau những luồng hơi trắng như muối,"
page_002_07.jpg,Phía trên thị trấn chừng nửa cây số có một dòng
page_002_08.jpg,"sSÔng nhỏ, Chúng tôi gọi nó là dòng sông Xanh, vì nước"
page_002_09.jpg,sÔng xanh như thể pha màu lá nốn. Thuyền qua lại
page_002_10.jpg,"luôn luôn, buôm giương lên như cánh bướm. Đôi khi,"
page_002_11.jpg,"gió lặng, người chủ thuyền phải nhảây xuống lội bộ,"
page_002_12.jpg,kéo bằng dây chão tròng qua vai. Những đứa con nhỏ
page_002_13.jpg,"Ở khoang giương mắt thao láo nhìn, Và bất chợt, người"
page_002_14.jpg,"kéo thuyền cất lên giọng hát trầm trầm, có nhiều chỗ"
page_002_15.jpg,láy. Dòng sống Xanh ấy có hai gò đất lớn; chúng tôi
page_002_16.jpg,gọi là đảo Hoa Vàng vì chúng mọc đầy cây duối. Quả
page_002_17.jpg,"đuối chín vàng như kén tằm rắc kín các lùm cây, trông"
page_002_18.jpg,
page_002_19.jpg,Vàng là nơi cất giấu kho tàng bí mật của chúng tôi.
page_002_20.jpg,"Trên đảo có miếu thờ Ngũ hồ, tuy đã sụt lở nhưng"
page_002_21.jpg,xẫn đủ che cho một người ngủ qua đêm. Những ngày
page_002_22.jpg,"dđân tron : thị trấn ra đảo củng Ngũ hồ, mùi hương"
page_002_23.jpg,thơm lan khắp mặắt sông. Tưởng như những cây duỐi
page_002_24.jpg,xàng rực rỡ lkia tỏa hương chứ không phải rhững bát
page_002_25.jpg,"nhang trong ngôi miếu thờ nhỏ cũ kỹ,"
page_002_26.jpg,"Dạo đó là mùa xuân, Bánh Tết đã hết, nhưng bánh"
page_002_27.jpg,gói răm tháng giêng còn xếp đầy trong những chiếc
page_002_28.jpg,"thúng con ở bếp mọi nhà, Chợ phÓ họp thật độông. Vào"
page_002_29.jpg,"¡p này, những người bản kẹo rong chuyên thôi con"
page_002_30.jpg,tò te bằng đường cô đặc hoặc nắn con 'giống bằng bột
page_002_31.jpg,nếp nhuộm phẩm đều tới chợ đề kiếm cách moi tiền
page_002_32.jpg,"trong túi đám khách đi hội, lễ chùa ghé qua thị trấn."
page_002_33.jpg,"Cũng dịp ấy, gánh xiếc rong quen thuộc với lũ trẻ trong"
page_002_34.jpg,thị trấn lại đến cửa chợ. Một cỗ xe ngựa mui khum
page_003_01.jpg,đứng rgay trên bãi đất trống. Con ngtra giả lông hung
page_003_02.jpg,vục mốm vào gió vừa nhai có vừa rùng mình đuổôi
page_003_03.jpg,nhặng. Đám lông nơi khuỷu chân trắng phếch bụi đường.
page_003_04.jpg,"Gần đó, khoảng đất lầm bụi cát đã được khoanh lại"
page_003_05.jpg,"bởi những sợi thừng chăng qua bốn cây cọc, Chủ gánh"
page_003_06.jpg,"xiếc, mộti người đàản ông thấp lùn, nhỏ bế, cái đầu"
page_003_07.jpg,"phinh ra một cách dị thường, da đen xạm, mắất long"
page_003_08.jpg,"lanh đang biên diễn trò nuốt lửa, xiên lình, nhão lộn"
page_003_09.jpg,"trên đây. Sau đó, ỏng ta tự bịt mắt bằng một tấm vãi"
page_003_10.jpg,đen rồi phỏng dao lên tấm bảng gỗ. Những con đao
page_003_11.jpg,nhọn cấắm phẩm phập trên tấm gỗ mềm. Đứng áp lưng
page_003_12.jpg,"vào tấm bảng, vợ người chủ gánh xiếc dang hai tay,"
page_003_13.jpg,ngàằng cao đầu với về gan góc và hùng dững hiếm có.
page_003_14.jpg,"Đen trũi, dữ tợn, to béo như hộ pháp, người đàn bà"
page_003_15.jpg,đó khiến chúng tôi vừửa kính nê vừa khiếp sợ. Bà ta
page_003_16.jpg,giương mắt nhìn những ánh thép đang loang láng lao
page_003_17.jpg,"tới một cách bình thân, trong khi chúng tôi thết lên"
page_003_18.jpg,"vì hoàng sợ, tím nhẫây trong löng ngực thình thình."
page_003_19.jpg,"Hết tLrò ném dao, người đàn ỏng gỡ màãnh vải chàođám"
page_003_20.jpg,đông với vẻ khiêm nhường. Đoạn ông ta quay lại phia
page_003_21.jpg,"sau, giơ tay vây. Khi bàn tay ông hạ xuống, hai cơn"
page_003_22.jpg,"khỉ đèo nhau băng xe đạp tiễn ra, C hai con đều mặắc"
page_003_23.jpg,"quần đùi đỏ viền đen, áo may ô vàng và đội mũ cát-"
page_003_24.jpg,"két đen, Gon trước lảiy con sau đứng vin vào vai bạn,"
page_003_25.jpg,"Hết một đợt chừng mười vòng, con khi đứng sau nhảây"
page_003_26.jpg,"xuỐng xe, giật Ỗmũ chào người xem và xin tiền. Con"
page_003_27.jpg,"kia ngồi trên xe, gác chân lên ghicđông vềnh vío, Khi"
page_003_28.jpg,"mũ đã đây tiền giấy và xu, con khi chạy lại đưa cho"
page_003_29.jpg,"chủ gánh xiếc. Ông ta cất tiền vào túi bên trái, móc túi"
page_003_30.jpg,bên phải ra một nắăm hạt dẻ hoặc vải trái chuối chín
page_003_31.jpg,"thưởng cho hai con vật. Rồi ông ta củi thấp mái đầnu,"
page_003_32.jpg,"cẩm tạ người xem xvà lui lại phia sau, chuẩn bị đợt"
page_003_33.jpg,"điễn tiếp,"
page_004_01.jpg,"Ngày thứ hai tới thị trấẤn, gắnh xiếc đã diễu năm lần"
page_004_02.jpg,mà người xem vẫn còn đông. Trong đám khán giá xúm
page_004_03.jpg,xit hên ngoài vòng dảy bỗng xuất hiện mộit người đàn
page_004_04.jpg,"Dân thị trấn, đản các làng phụ cận, khách"
page_004_05.jpg,"Xâng lai xem hội và lễ chùa, không ai lạ lùng như vậy:"
page_004_06.jpg,Người mới tời bán quần áo đen giống y phục của người
page_004_07.jpg,"Nùng. Áo vạt đài, khuy tết, quần ống rộng. Dên hông"
page_004_08.jpg,đẹo chiếc túi vải như mấy ông già Tàu bán thuốc bắc
page_004_09.jpg,"Xà cao hộỗ ngày phiên chợ, Mũ đội đều băng da bò cáu"
page_004_10.jpg,"bần. Bộ mặắt đài, nhiều vết rỗ ở chân lông. Đôi tay to"
page_004_11.jpg,"lờn, ửng đỏ, chắc hẳn là rất cửng răn, đặt lên vành"
page_004_12.jpg,%ũ che nắng một cách vụng về. Cặp mắt sảng quắc ân
page_004_13.jpg,đưới hai hàng mày rậm đen như than. Người đàn ông
page_004_14.jpg,"lạ đứng ở vòng ngoài cùng, sau lưng những người"
page_004_15.jpg,"khác, 1t ai chủ ý tới ông ta vì mài xem đôi khi đang"
page_004_16.jpg,"trêu cợt, cắn nhau chí chóe. Người lạ khỏông xem xiếc."
page_004_17.jpg,Đòi mắt sáng quắc của ông ta sục sạo khắp đám trẻ thị
page_004_18.jpg,trấn đang chen chúc nhau đứng sát vòng dây thửng:
page_004_19.jpg,"Khoảẳng cô hở ngoài áo đỏ rực, cục yết hầu nhảy lên"
page_004_20.jpg,"tụt xuống như trái nhót, Người khách lạ chắăm chú nhìn"
page_004_21.jpg,"hồi làu, rồi tự dưng biến mất,"
page_004_22.jpg,"Chiều tối, vợ chồng người làm xiếc nhồ cọc, cuốn"
page_004_23.jpg,"thừng, gấp vài phòng và thudon đồ vặt cho lên xe. Họ"
page_004_24.jpg,nhốt haI cơn khi vào chuống. Tồi con ngựưa được tròng
page_004_25.jpg,vào ách. Giỏ cỏ gáo phía sau giản khung. Chiếc xe lên
page_004_26.jpg,"đưỡng. Lũ chúng tôi chạy theo xe, sục vào đảm bụinông"
page_004_27.jpg,mùi mở hôi ngựa. Tời khi chiếc xe đã khuất hẫn sau
page_004_28.jpg,"khúc đường vòng, tôi mởi quay về. Phố đã lên đèn:"
page_004_29.jpg,"'Trước cửa đồn công :¬ thị trấn, một đám đông đúng"
page_004_30.jpg,"lô phô, Tôi nghe tiếng sì xào, Ồn ã:"
page_004_31.jpg,"'Thằng bé mãt tích r-'1.,„ Khốn khô,.."
page_004_32.jpg,— Saø? Đứa nào mất ticl:?
page_004_33.jpg,
page_005_01.jpg,— Con lão cai Gá
page_005_02.jpg,— Đứa nào?
page_005_03.jpg,"# bá nhất, tôi cũng chẳng biết tên,"
page_005_04.jpg,"— À, thằẳng Dũng còm. Thằng bé loẻo khoẻo, đen thủi"
page_005_05.jpg,đen thui chứ gì ?
page_005_06.jpg,
page_005_07.jpg,— Thăằng ấy là đứa ngoan nhất trong đảm con nhà
page_005_08.jpg,"cai Cân. Mất thẳng bé thì bố nỏ điên lên mất,"
page_005_09.jpg,—ỮỜ... nhưng cũng chưa chắc. Gai Gân chỉ điện lên
page_005_10.jpg,khi mất tiền thôi.
page_005_11.jpg,"— Trời ơi, bà này độc nmệng quả."
page_005_12.jpg,"— À,đề rÖi mà xem:."
page_005_13.jpg,"Trên thềm, một trung ủy cảnh sát bước ra"
page_005_14.jpg,- Mời bà cơn về. Tình hình ra sao chúng tôi sẽ thông
page_005_15.jpg,
page_005_16.jpg,"Nhưng đám người xem vẫn đứng tắm tụum, thì thầăm"
page_005_17.jpg,bàn tán. Họ muốn xem mặt cai Oân. Họ vốn không mấy
page_005_18.jpg,cảm tình với ông ta nhưng tỏ mỏ muốn biết thị
page_005_19.jpg,của ông ta trong hoàn cảnh đau khô này. Người nào
page_005_20.jpg,"cũng chuẩn bị sẵn một lời an ủi. Nhưng kia, cai Cân"
page_005_21.jpg,đã từ căn phòng lớn của đồn cõng an bước ra.M;
page_005_22.jpg,"ta lạnh như tiền. Hai gò má nhằn, râu cạo trơn Iru,"
page_005_23.jpg,"vằŠng trán bóng như xoa mỡ, cặp mặãi nhìn bình thẫn,"
page_005_24.jpg,"ông bố đứa bé mất tích bước xuống thềm, g1ơ một cánh"
page_005_25.jpg,tay lên:
page_005_26.jpg,— Các ông các bà tốt phúc sinh con ngoam T
page_005_27.jpg,phúc đẻ ra đứa chẳng ra gì. Nó bỏ nhà trốn điiều lông:
page_005_28.jpg,
page_005_29.jpg,"Dân thi trấn chưa kĩp nói một lời chia buồn, eal] Cần"
page_005_30.jpg,đã vùn vụt đí về. Bóng ông ta khuất dưới bóng đấy bàng
page_005_31.jpg,cô thụ. Không ai nhìn thấy ông ta đang nhếch rmép
page_005_32.jpg,"cười. Một nụ cười bí hiểm, khinh mạn và tàn ác,"
page_006_01.jpg,CHUYẾN ĐI BẮT BUỘC
page_006_02.jpg,"Dổng còm bì mất tích, không biều vì lý dđo gì, Dân"
page_006_03.jpg,thị trấn đoán rằng nó không muốn ở với ông bố keo
page_006_04.jpg,kiệt và độc ác nên bỏ đi theo gánh xiếc. Dãng cớ là
page_006_05.jpg,"đứa bé biến mất cùng chiếc xe mui khum cũ kỹ kia,"
page_006_06.jpg,Hẫn là người chủ gánh xiếc đã giấu nó trong cái thùng
page_006_07.jpg,Xe opep được che băng tấm vải sơn loang lỗ những hình
page_006_08.jpg,xẽ. Bà vợ to béo của ông ta đủ sức giấu hai đứa bé
page_006_09.jpg,sau lưng.. Cũng có người đoán Dũng còm bị mẹ mìn
page_006_10.jpg,bắt đem bán. Điều này được các bà mẹ chúng tôi tin
page_006_11.jpg,"ngay, Và ngày nào cũng vậy, các bà mẹ răn đe lũ"
page_006_12.jpg,"Chúng tôi rằng : mẹ mìn không chỉ bắt trẻ con, lớn hơn"
page_006_13.jpg,chúng mày nó cũng bắt được. Nó cho ngửi thuốc mê
page_006_14.jpg,"rồi dân lên núi. Gon gáải mười ba tuôi, đem bán cho"
page_006_15.jpg,người Mèo làm vợ. Gon trai mười ba tuồi bắt mang
page_006_16.jpg,thuốc phiện lậu sang bên Tàu... Kèm theo lời đọa dâm
page_006_17.jpg,"đỏ là một chế độ kiềm soát gắt gao, Thậm chí, có bà"
page_006_18.jpg,Tmua cả xích chó về xích con vào cột nhà. Ba tuần lễ
page_006_19.jpg,"tiền, tối không được đi chơi đâu, ngoài buồi họoc. Kề"
page_006_20.jpg,"ra điều đó cũng có thể chịu được, nếu những cơn mưa"
page_006_21.jpg,"đầu xuâu không rơi xuống. Ô, các bạn cỏ nhớ những"
page_006_22.jpg,cơn mưa này không nhỉ? Chúng đẹp như không phải
page_006_23.jpg,Tnữưa mà như bạc ròng tuôn chạy. Phố xả lấp lãnh những.
page_006_24.jpg,"sợi tơ dài, reo lanh tanh và nhảây nhót trong ảnh mặt"
page_006_25.jpg,trời chiếu rọi. Mưa thật đẹp nhưng lòng chúng tôi đầy
page_006_26.jpg,"lo phiền. Bạn biết đấy, gia tài riêng của tôi và Loan"
page_006_27.jpg,"hạt mÍt chôn ở đảo Hoa Vàng giữa dòng sông Xanh,"
page_006_28.jpg,Dưới gó đất giữa đảo « cách cây duối còng một thước có
page_006_29.jpg,"một chiếc thùng nhôm. Trong thùng, tôi và ILoan cất chiếc"
page_006_30.jpg,"hộp đựưng bánh quy. Trong hộp, một tập tiền mừng tuôi,"
page_006_31.jpg,"Toàn nhítng tờ giấy bạc mới cửng, cọ lên mặt còn kêu"
page_006_32.jpg,sột soạt. Tờ nào tờ nấy mát rượi và bốc mùi thơm
page_006_33.jpg,"phức. Ngoài xấp tiền giấy, còn mộtđồng tiền hào, Hào"
page_006_34.jpg,
page_007_01.jpg,"nào cũng sáng trắng như bạc, chưa hề bị sây sát hoặc"
page_007_02.jpg,hoen ố một ly.“Chiếc hộp đựng bảnh quy đó là nửa
page_007_03.jpg,phần kho tàng của hai đứa tôi. Nửa phần kia gồm có
page_007_04.jpg,một pho tượng vũ nữ bằng bạc đúc của bà ngoại Loan
page_007_05.jpg,"lật mít cho, một xấp vài vụn các màu có thê may hàng"
page_007_06.jpg,"chục bộ váy áo cho búp-bê, một gói lớn hạt dưa hấu"
page_007_07.jpg,phơi khô. Những thứ này chúng tôi mới gói tạm bằng
page_007_08.jpg,"lượt giãy dâu, địỉnh sẽ kiếm tấm vảài đi mưa bọc thêm"
page_007_09.jpg,"cho khỏi thấm hơi đất. Chưa kịp làm, thì"
page_007_10.jpg,
page_007_11.jpg,trói chân ở nhà như những con chuột bạch bị
page_007_12.jpg,"nhốt trong lồng. Trời mưa thế này, vải có thể bị âm"
page_007_13.jpg,mục: hạt dưa sẽ thối. Chưa kề tới hơn ba trăm củ
page_007_14.jpg,"khoai nghệ vùi bên cạnh gò, sẽ lần lượt này mẩâm và"
page_007_15.jpg,
page_007_16.jpg,"Buồi chiều, tôi đã học hết những bài hợc cho cä tuần,"
page_007_17.jpg,"làm hết lô bài tập toán, lý. Tôi ngồi nhìn hai cáảnh cửa"
page_007_18.jpg,"đóng i¡m im. Bên ngoài, mẹ tôi đã khóa bằng một ð"
page_007_19.jpg,"khóa đồng to tướng. Qua khung cửa sốỗ, khoảáng trời"
page_007_20.jpg,"xanh chan hòa ánh nắng hiện lên. Cành ồðĩ đu đưa,"
page_007_21.jpg,mấy quả ồði trái mùa chín trăng ngà. ILũữ chim liếu điếu
page_007_22.jpg,ửa nhảy vửa hót như trêu chọc đửa bé bị giam lỏng
page_007_23.jpg,trong nhà. Tỏi định ném cho chúng một hòn sỏi nhưng
page_007_24.jpg,"nghĩ thương tình nên lại thỏi. Đúng lúc đó, gương mặt"
page_007_25.jpg,bầu bĩnh của Loan hiện lên ngoài cửa sốô:
page_007_26.jpg,— Bê.
page_007_27.jpg,"Loan gọi tôi, miệng cười tươi tắn."
page_007_28.jpg,"— Loan, sao đẳng ấy đến đây được ?"
page_007_29.jpg,Tôi mừng rỡ lao tới khung cửa sồ. Hai gương mặt
page_007_30.jpg,chúng tỏi áp vào nhau. ILoan trả lời
page_007_31.jpg,— Tớ nhận đi xếp hàng mua thịt phiếu là được bay
page_007_32.jpg,khỏi mnhà ngay.
page_007_33.jpg,
page_008_01.jpg,"Nói xong, Loan chìa tay cho tôi xem chiếc rồ con"
page_008_02.jpg,"đựng thịt lợn với đửa củi và rau e3i, Còi thở dài"
page_008_03.jpg,"— Mưa to quá, kho ltàng ngoài đảo nguy mất."
page_008_04.jpg,
page_008_05.jpg,— Tớ cũng lọ ngay ngáy. Vải nhựa xin được rồi mà
page_008_06.jpg,không có cách nào chuồn được.. Nhưng tõi nay tụi
page_008_07.jpg,mình sẽ bay.
page_008_08.jpg,
page_008_09.jpg,— Sao cơ?
page_008_10.jpg,Loan thì thầm:
page_008_11.jpg,"— Tối nay câu lạc bộ thanh niên có biểu

văn"
page_008_12.jpg,"nghệ, Hai đứa mình xin phép đi xem rồi trốn ra sông"
page_008_13.jpg,lấy thuyền bà An Lạc bơi ra đảo. Tuyệt chưa?
page_008_14.jpg,
page_008_15.jpg,— Nhưng ai lại đi nói dõi mẹ...
page_008_16.jpg,"Xưa nay, tôi chưa hề nói dối mẹ lần nào. Bố tôi ở"
page_008_17.jpg,một đồn biên phòng xa tit tấp nơi phươnz
page_008_18.jpg,năm bố mới về phép một lần. Nhà chỉ có hai mẹ con.
page_008_19.jpg,"Vì thế, mẹ tôi là tất cảa quyền uy, Uình thương mêền,"
page_008_20.jpg,"ngềm an ủi và hy vọng, Mẹ tôi vấn dạy tôi đối trá là"
page_008_21.jpg,tật xẫãu nhất trên đời... Không lề bây giờ tôi lại nói dồi
page_008_22.jpg,"mẹ? Nbưng nếu nói thật, mẹ chắăng bao giờ cho tôi di"
page_008_23.jpg,"yà kho tàng trên đảo sẽ tiêu ma.., Lạy trời, một lần"
page_008_24.jpg,"thôi, chỉ một lần này th."
page_008_25.jpg,Tôi nghĩ bụng và gật đầu bảo Loan:
page_008_26.jpg,"— Thôi được, cũng đành vậy."
page_008_27.jpg,Loan thở phào sau một lát lặng 1m chờ đợi. Rồi nó
page_008_28.jpg,
page_008_29.jpg,— Sầu giờ rưỡi nhé?
page_008_30.jpg,Tôi đáp:
page_008_31.jpg,"— Sáu giờ. Ði sởm một chút,"
page_008_32.jpg,Loan nói:
page_008_33.jpg,— Đúng hẹn nhé. Tớ về đây.
page_008_34.jpg,"Cô hạt ruít hiến mất,"
page_008_35.jpg,
page_009_01.jpg,"nghe ca nhạc. Mẹ tôi ERông nghỉ ngờ chút nào, bằng"
page_009_02.jpg,lòng ngay. Tôi cảm vhấy mặt nóng ran lên như hơ lửa
page_009_03.jpg,"khi mẹ cúi đầu bình thẳn trên chỗng vở của học sinh,"
page_009_04.jpg,nhúng cây bút sắt vào lọ mực đỏ chấm bài.
page_009_05.jpg,"‹ Con xin lỗi mẹ, chỉ lần này thôi."
page_009_06.jpg,"Tôi thầm nói trong lòng, rồi vội vã bước ra phổ. Đi"
page_009_07.jpg,"giữa dòng người tấp nập, ồn ào, tôi thấy nhẹ nhÖm"
page_009_08.jpg,hbơn. Loan hạt mít đã đứng chờ tôi dưới gốc cây phượng
page_009_09.jpg,
page_009_10.jpg,"— Mau lên, hết trắng bây giờ."
page_009_11.jpg,"Lúc Ấấy, trăng thượng tuần lơ lửng như mằnh ngọc"
page_009_12.jpg,lam treo trên „ Chúủng tôi đi hối hả. Hết răng đn
page_009_13.jpg,
page_009_14.jpg,"đường xá:n, trên những rCmănh ruộng và những đám đất"
page_009_15.jpg,"UƯUống xung quanh. Tới bờ sóng, mỡ hỏi đã ướt địính"
page_009_16.jpg,"trong lưng áo,"
page_009_17.jpg,Loan thì thà:
page_009_18.jpg,"Trống ngực tớ đánh khiếp quả, đẳng ấy có thế"
page_009_19.jpg,không ?
page_009_20.jpg,Tôi đáp rắn rỏi:
page_009_21.jpg,— KRhông.
page_009_22.jpg,"Kỳ thực, tim tôi cũng đang nhảy thon thót vì hồi hộp."
page_009_23.jpg,Chưa bao giờ chúng tôi ra đáo vào lúc đếm tối như
page_009_24.jpg,"hôm nay. Trước khi xảy ra vụ mãi tÚch Dũng còm,"
page_009_25.jpg,chẳng ai giam cầm chúng tôi và vì thế vài ba ngày một
page_009_26.jpg,"lần, chúng tôi thong thả ra sông, gỡ thuyền bơi ra đão,"
page_009_27.jpg,Vừa bơi vừa ngằm cảnh mặt trời rực rỡ chiếu trên lăn
page_009_28.jpg,nước biếc và những cánh buồm thấp thoáng gần xsã.
page_009_29.jpg,"bàng bạc, xam xảm như một con trăn kỳ quái, Những"
page_009_30.jpg,búi cây nhỏ ven bờ nước ban ngày nhìn rặất xinh tượơi
page_010_01.jpg,"lại giống những con thú đang vờ vịt ngủ, chờ cơ hội"
page_010_02.jpg,nhảy chồm lên vồ mồi. Thỉnh thoảng một con chỉm
page_010_03.jpg,đêm bay qua buông tiếng kéu t
page_010_04.jpg,
page_010_05.jpg,"Loan nín chặt tay tôi,' gọi giật giọng t"
page_010_06.jpg,
page_010_07.jpg,
page_010_08.jpg,— Có đi nữa khóng ÿ
page_010_09.jpg,— Sao lại không.
page_010_10.jpg,"cắm củi bước, không dáảm hỏi thêm câu nào."
